date,symbol,type,entry,sl_pts,tp_pts,atr_sl,outcome,pnl_r,equity,reasons
2026-03-24 16:30:00,US30,SELL,46172.03,159.4,478.3,318.9,WIN,57.24,9826.33,bear_trend|above_vwap|orb_bear
2026-03-24 19:30:00,US30,SELL,46131.17,152.4,457.3,304.9,WIN,58.96,10121.12,bear_trend|above_vwap|orb_bear
2026-03-26 15:30:00,US30,SELL,46066.81,113.2,339.5,226.3,WIN,60.73,10424.75,bear_trend|below_vwap|orb_bear
2026-03-26 16:30:00,US30,SELL,46025.54,110.8,332.3,221.5,LOSS,-20.85,10320.5,bear_trend|below_vwap|orb_bear
2026-03-26 17:30:00,US30,SELL,46004.96,108.6,325.9,217.3,LOSS,-20.64,10217.3,bear_trend|below_vwap|orb_bear
2026-03-26 18:30:00,US30,SELL,45961.86,107.9,323.6,215.7,LOSS,-20.43,10115.13,bear_trend|below_vwap|orb_bear
2026-03-26 19:30:00,US30,SELL,45955.0,104.7,314.2,209.5,LOSS,-20.23,10013.97,bear_trend|below_vwap|orb_bear
2026-03-27 15:30:00,US30,SELL,45466.53,101.5,304.5,203.0,LOSS,-20.03,9913.83,bear_trend|below_vwap|orb_bear
2026-03-27 16:30:00,US30,SELL,45364.67,105.3,315.8,210.5,LOSS,-19.83,9814.7,bear_trend|below_vwap|orb_bear|bos_bear
2026-03-27 17:30:00,US30,SELL,45230.23,107.2,321.5,214.3,LOSS,-19.63,9716.55,bear_trend|below_vwap|orb_bear|bos_bear
2026-03-27 18:30:00,US30,SELL,45201.05,107.5,322.4,214.9,WIN,58.3,10008.05,bear_trend|below_vwap|orb_bear|bos_bear
2026-03-27 19:30:00,US30,SELL,45158.82,109.9,329.7,219.8,LOSS,-20.02,9907.97,bear_trend|below_vwap|orb_bear|bos_bear
2026-03-30 15:30:00,US30,SELL,45453.96,110.0,330.0,220.0,LOSS,-19.82,9808.89,bear_trend|below_vwap
2026-03-30 16:30:00,US30,SELL,45302.44,111.5,334.4,222.9,LOSS,-19.62,9710.8,bear_trend|below_vwap
2026-03-30 17:30:00,US30,SELL,45268.95,112.1,336.4,224.3,LOSS,-19.42,9613.69,bear_trend|below_vwap
2026-03-30 18:30:00,US30,SELL,45074.59,117.2,351.7,234.4,WIN,57.68,9902.1,bear_trend|below_vwap|orb_bear
2026-03-30 19:30:00,US30,SELL,45219.3,122.1,366.3,244.2,WIN,59.41,10199.16,bear_trend|below_vwap|orb_bear
2026-04-01 15:30:00,US30,BUY,46710.99,135.2,405.5,270.3,WIN,61.19,10505.14,bull_trend|above_vwap|orb_bull
2026-04-01 16:30:00,US30,BUY,46793.4,131.7,395.1,263.4,WIN,63.03,10820.29,bull_trend|above_vwap|orb_bull
2026-04-07 15:30:00,US30,SELL,46444.67,96.7,290.0,193.4,LOSS,-21.64,10712.09,below_vwap|orb_bear
2026-04-07 16:30:00,US30,SELL,46420.33,94.8,284.4,189.6,LOSS,-21.42,10604.97,below_vwap|orb_bear
2026-04-07 17:30:00,US30,SELL,46473.54,97.1,291.2,194.2,LOSS,-21.21,10498.92,bull_trend|below_vwap|orb_bear
2026-04-08 15:30:00,US30,BUY,47784.02,152.7,458.2,305.5,LOSS,-21.0,10393.93,bull_trend|above_vwap
2026-04-08 16:30:00,US30,BUY,47767.74,148.8,446.4,297.6,LOSS,-20.79,10289.99,bull_trend|above_vwap
2026-04-08 17:30:00,US30,BUY,47815.13,149.3,447.8,298.5,LOSS,-20.58,10187.09,bull_trend|above_vwap
2026-04-08 18:30:00,US30,BUY,47721.96,152.4,457.1,304.7,WIN,61.12,10492.7,bull_trend|above_vwap
2026-04-08 19:30:00,US30,BUY,47914.73,156.5,469.6,313.1,WIN,62.96,10807.48,bull_trend|above_vwap
2026-04-09 15:30:00,US30,BUY,48171.92,143.7,431.1,287.4,LOSS,-21.61,10699.41,bull_trend|above_vwap|orb_bull|bos_bull
2026-04-09 16:30:00,US30,BUY,48261.86,145.0,435.1,290.1,LOSS,-21.4,10592.41,bull_trend|above_vwap|orb_bull|bos_bull
2026-04-09 17:30:00,US30,BUY,48196.21,143.8,431.3,287.6,WIN,63.55,10910.19,bull_trend|above_vwap|orb_bull
2026-04-09 18:30:00,US30,BUY,48216.09,135.6,406.9,271.3,LOSS,-21.82,10801.09,bull_trend|above_vwap
2026-04-09 19:30:00,US30,BUY,48182.57,130.7,392.2,261.5,LOSS,-21.6,10693.07,bull_trend|above_vwap
2026-04-10 15:30:00,US30,BUY,47921.61,84.4,253.2,168.8,WIN,64.16,11013.87,bull_trend|above_vwap
2026-04-10 16:30:00,US30,BUY,47877.49,83.9,251.7,167.8,LOSS,-22.03,10903.73,bull_trend|above_vwap
2026-04-10 17:30:00,US30,BUY,47950.82,81.2,243.6,162.4,LOSS,-21.81,10794.69,bull_trend|above_vwap
2026-04-13 15:30:00,US30,BUY,47834.68,73.8,221.3,147.5,LOSS,-21.59,10686.74,bull_trend|below_vwap|rsi_bull_div
2026-04-13 16:30:00,US30,BUY,47947.7,74.3,223.0,148.6,WIN,64.12,11007.35,bull_trend|below_vwap|orb_bull
2026-04-13 17:30:00,US30,BUY,47982.71,72.2,216.7,144.4,LOSS,-22.01,10897.27,bull_trend|above_vwap|orb_bull
2026-04-13 18:30:00,US30,BUY,48062.47,72.5,217.6,145.1,WIN,65.38,11224.19,bull_trend|above_vwap|orb_bull
2026-04-13 19:30:00,US30,BUY,48215.85,75.8,227.5,151.7,LOSS,-22.45,11111.95,bull_trend|above_vwap|orb_bull
2026-04-14 15:30:00,US30,BUY,48517.28,75.1,225.3,150.2,WIN,66.67,11445.31,bull_trend|above_vwap|orb_bull
2026-04-14 16:30:00,US30,BUY,48494.52,75.2,225.6,150.4,LOSS,-22.89,11330.85,bull_trend|above_vwap
2026-04-14 17:30:00,US30,BUY,48460.35,75.9,227.7,151.8,LOSS,-22.66,11217.55,bull_trend|above_vwap
2026-04-14 18:30:00,US30,BUY,48562.44,77.6,232.8,155.2,WIN,67.31,11554.07,bull_trend|above_vwap|orb_bull|bos_bull
2026-04-14 19:30:00,US30,BUY,48535.39,77.9,233.7,155.8,LOSS,-23.11,11438.53,bull_trend|above_vwap|orb_bull
2026-04-15 15:30:00,US30,BUY,48317.07,70.9,212.8,141.8,WIN,68.63,11781.69,bull_trend|above_vwap
2026-04-15 16:30:00,US30,BUY,48376.17,68.5,205.6,137.1,WIN,70.69,12135.14,bull_trend|above_vwap
2026-04-15 17:30:00,US30,BUY,48417.45,68.5,205.5,137.0,WIN,72.81,12499.19,bull_trend|above_vwap
2026-04-15 18:30:00,US30,BUY,48499.88,69.4,208.2,138.8,LOSS,-25.0,12374.2,bull_trend|above_vwap
2026-04-15 19:30:00,US30,BUY,48460.55,66.2,198.5,132.3,LOSS,-24.75,12250.46,bull_trend|above_vwap
2026-04-16 15:30:00,US30,BUY,48583.13,73.8,221.3,147.6,LOSS,-24.5,12127.95,bull_trend|above_vwap
2026-04-16 16:30:00,US30,BUY,48489.17,76.4,229.1,152.7,WIN,72.77,12491.79,bull_trend|above_vwap
2026-04-16 17:30:00,US30,BUY,48522.59,75.7,227.0,151.4,LOSS,-24.98,12366.87,bull_trend|above_vwap
2026-04-16 18:30:00,US30,BUY,48568.03,74.2,222.6,148.4,WIN,74.2,12737.88,bull_trend|above_vwap
2026-04-16 19:30:00,US30,BUY,48565.09,73.1,219.3,146.2,LOSS,-25.48,12610.5,bull_trend|above_vwap
2026-04-17 15:30:00,US30,BUY,49644.68,98.7,296.1,197.4,LOSS,-25.22,12484.4,bull_trend|above_vwap|orb_bull
2026-04-17 16:30:00,US30,BUY,49514.75,104.1,312.3,208.2,LOSS,-24.97,12359.55,bull_trend|above_vwap|orb_bull
2026-04-17 17:30:00,US30,BUY,49485.84,104.8,314.4,209.6,LOSS,-24.72,12235.96,bull_trend|above_vwap
2026-04-17 18:30:00,US30,BUY,49399.9,104.7,314.1,209.4,LOSS,-24.47,12113.6,bull_trend|above_vwap
2026-04-17 19:30:00,US30,BUY,49442.56,105.2,315.7,210.5,LOSS,-24.23,11992.46,bull_trend|above_vwap
2026-04-20 15:30:00,US30,BUY,49384.13,93.0,278.9,185.9,LOSS,-23.98,11872.54,bull_trend|above_vwap
2026-04-20 16:30:00,US30,BUY,49401.77,90.9,272.8,181.8,WIN,71.24,12228.71,bull_trend|above_vwap
2026-04-20 17:30:00,US30,BUY,49394.12,91.6,274.7,183.1,WIN,73.37,12595.57,bull_trend|above_vwap
2026-04-20 18:30:00,US30,BUY,49400.15,91.7,275.2,183.5,WIN,75.57,12973.44,bull_trend|above_vwap
2026-04-20 19:30:00,US30,BUY,49446.78,93.1,279.2,186.1,WIN,77.84,13362.64,bull_trend|above_vwap
2026-04-21 15:30:00,US30,BUY,49373.15,79.1,237.4,158.3,WIN,80.18,13763.52,bull_trend|above_vwap
2026-04-22 15:30:00,US30,BUY,49418.03,104.7,314.2,209.4,LOSS,-27.53,13625.89,bull_trend|above_vwap
2026-04-22 16:30:00,US30,BUY,49455.89,104.8,314.4,209.6,LOSS,-27.25,13489.63,bull_trend|above_vwap
2026-04-22 18:30:00,US30,BUY,49418.54,106.1,318.3,212.2,WIN,80.94,13894.32,bull_trend|above_vwap
2026-04-22 19:30:00,US30,BUY,49488.01,107.5,322.6,215.0,LOSS,-27.79,13755.38,bull_trend|above_vwap
2026-04-23 15:30:00,US30,BUY,49396.97,92.3,276.9,184.6,LOSS,-27.51,13617.82,bull_trend|above_vwap
2026-04-27 18:30:00,US30,BUY,49222.09,65.5,196.5,131.0,LOSS,-27.24,13481.64,bull_trend|above_vwap
2026-04-28 15:30:00,US30,BUY,49266.85,59.6,178.9,119.3,LOSS,-26.96,13346.83,bull_trend|above_vwap
2026-04-29 17:30:00,US30,SELL,48772.19,63.7,191.1,127.4,WIN,80.08,13747.23,bear_trend|below_vwap|orb_bear
2026-04-29 18:30:00,US30,SELL,48836.17,67.6,202.9,135.2,LOSS,-27.49,13609.76,bear_trend|below_vwap|orb_bear
2026-04-29 19:30:00,US30,SELL,48869.16,69.0,207.0,138.0,WIN,81.66,14018.05,bear_trend|below_vwap|orb_bear
2026-04-30 15:30:00,US30,BUY,49598.43,83.8,251.4,167.6,WIN,84.11,14438.59,bull_trend|above_vwap|orb_bull|bos_bull
2026-04-30 16:30:00,US30,BUY,49541.56,83.0,248.9,166.0,LOSS,-28.88,14294.21,bull_trend|above_vwap
2026-04-30 17:30:00,US30,BUY,49642.68,83.5,250.4,166.9,LOSS,-28.59,14151.27,bull_trend|above_vwap|orb_bull|bos_bull
2026-04-30 18:30:00,US30,BUY,49741.13,84.8,254.3,169.5,LOSS,-28.3,14009.75,bull_trend|above_vwap|orb_bull|bos_bull
2026-04-30 19:30:00,US30,BUY,49656.82,85.2,255.5,170.3,LOSS,-28.02,13869.66,bull_trend|above_vwap|orb_bull
2026-05-01 15:30:00,US30,BUY,49593.59,90.0,270.0,180.0,LOSS,-27.74,13730.96,bull_trend|above_vwap
2026-05-01 16:30:00,US30,BUY,49647.87,90.7,272.0,181.4,WIN,82.39,14142.89,bull_trend|above_vwap
2026-05-01 17:30:00,US30,BUY,49610.91,90.4,271.2,180.8,WIN,84.86,14567.17,bull_trend|above_vwap
2026-05-01 18:30:00,US30,BUY,49610.74,87.2,261.5,174.3,WIN,87.4,15004.19,bull_trend|above_vwap
2026-05-01 19:30:00,US30,BUY,49496.47,88.7,266.0,177.3,WIN,90.03,15454.32,bull_trend|above_vwap
2026-05-05 16:30:00,US30,BUY,49254.49,80.8,242.5,161.6,LOSS,-30.91,15299.77,bull_trend|below_vwap|rsi_bull_div
2026-05-05 18:30:00,US30,BUY,49328.34,78.6,235.7,157.1,WIN,91.8,15758.77,bull_trend|above_vwap|orb_bull
2026-05-05 19:30:00,US30,BUY,49298.34,77.2,231.7,154.4,LOSS,-31.52,15601.18,bull_trend|below_vwap|orb_bull
2026-05-06 15:30:00,US30,BUY,49804.98,77.4,232.2,154.8,LOSS,-31.2,15445.17,bull_trend|above_vwap
2026-05-06 16:30:00,US30,BUY,49810.33,73.7,221.0,147.3,LOSS,-30.89,15290.71,bull_trend|above_vwap
2026-05-06 17:30:00,US30,BUY,49907.74,73.6,220.8,147.2,LOSS,-30.58,15137.81,bull_trend|above_vwap
2026-05-06 18:30:00,US30,BUY,49985.38,75.9,227.7,151.8,LOSS,-30.28,14986.43,bull_trend|above_vwap|orb_bull|bos_bull
2026-05-06 19:30:00,US30,BUY,49903.11,77.6,232.9,155.3,LOSS,-29.97,14836.57,bull_trend|above_vwap|orb_bull
2026-05-07 15:30:00,US30,BUY,49765.2,87.2,261.5,174.3,LOSS,-29.67,14688.2,bull_trend|above_vwap
2026-05-07 16:30:00,US30,BUY,49556.28,93.0,278.9,185.9,LOSS,-29.38,14541.32,above_vwap
2026-05-07 17:30:00,US30,BUY,49630.79,96.5,289.6,193.1,LOSS,-29.08,14395.9,bull_trend|above_vwap
2026-05-11 17:30:00,US30,BUY,49698.68,63.7,191.0,127.4,LOSS,-28.79,14251.95,bull_trend|above_vwap|orb_bull
2026-05-11 18:30:00,US30,BUY,49651.08,62.2,186.6,124.4,WIN,85.51,14679.5,bull_trend|above_vwap
2026-05-11 19:30:00,US30,BUY,49707.81,63.0,189.0,126.0,LOSS,-29.36,14532.71,bull_trend|above_vwap
2026-05-12 16:30:00,US30,BUY,49713.37,72.3,216.8,144.5,WIN,87.2,14968.69,bull_trend|above_vwap
2026-05-12 17:30:00,US30,BUY,49762.39,73.6,220.7,147.1,LOSS,-29.94,14819.0,bull_trend|above_vwap|orb_bull
2026-05-12 18:30:00,US30,BUY,49789.1,70.5,211.6,141.1,LOSS,-29.64,14670.81,bull_trend|above_vwap|orb_bull
2026-05-12 19:30:00,US30,BUY,49770.38,70.6,211.7,141.1,LOSS,-29.34,14524.1,bull_trend|above_vwap|orb_bull
2026-05-13 17:30:00,US30,BUY,49693.67,79.1,237.4,158.3,LOSS,-29.05,14378.86,bull_trend|above_vwap
2026-05-13 18:30:00,US30,BUY,49732.77,78.4,235.3,156.9,WIN,86.27,14810.23,bull_trend|above_vwap
2026-05-13 19:30:00,US30,BUY,49697.17,77.9,233.7,155.8,LOSS,-29.62,14662.13,bull_trend|above_vwap|orb_bull
2026-05-14 15:30:00,US30,BUY,50081.17,81.6,244.8,163.2,WIN,87.97,15101.99,bull_trend|above_vwap|orb_bull
2026-05-14 16:30:00,US30,BUY,50004.17,78.4,235.3,156.9,WIN,90.61,15555.05,bull_trend|above_vwap
2026-05-14 17:30:00,US30,BUY,50048.32,79.1,237.4,158.3,WIN,93.33,16021.7,bull_trend|above_vwap
2026-05-14 18:30:00,US30,BUY,50060.35,78.9,236.8,157.9,WIN,96.13,16502.35,bull_trend|above_vwap
2026-05-14 19:30:00,US30,BUY,50069.22,78.3,235.0,156.6,LOSS,-33.0,16337.33,bull_trend|above_vwap
2026-05-18 17:30:00,US30,SELL,49419.97,90.4,271.3,180.9,LOSS,-32.67,16173.96,bear_trend|below_vwap|orb_bear
2026-05-18 18:30:00,US30,SELL,49553.14,97.9,293.6,195.7,WIN,97.04,16659.18,bear_trend|below_vwap|orb_bear
2026-05-19 15:30:00,US30,SELL,49517.37,99.3,297.8,198.6,WIN,99.96,17158.95,bear_trend|below_vwap|orb_bear
2026-05-19 16:30:00,US30,SELL,49569.32,99.6,298.9,199.3,WIN,102.95,17673.72,bear_trend|below_vwap|orb_bear
2026-05-19 17:30:00,US30,SELL,49522.57,99.7,299.1,199.4,LOSS,-35.35,17496.98,bear_trend|below_vwap|orb_bear
2026-05-19 18:30:00,US30,SELL,49459.22,101.4,304.1,202.8,WIN,104.98,18021.89,bear_trend|below_vwap|orb_bear
2026-05-19 19:30:00,US30,SELL,49373.27,102.7,308.2,205.5,LOSS,-36.04,17841.67,bear_trend|below_vwap|orb_bear
2026-05-20 15:30:00,US30,BUY,49827.82,106.7,320.0,213.3,WIN,107.05,18376.92,above_vwap
2026-05-20 16:30:00,US30,BUY,49918.53,105.7,317.0,211.3,WIN,110.26,18928.23,bull_trend|above_vwap|orb_bull|bos_bull
2026-05-20 17:30:00,US30,BUY,49934.88,100.8,302.3,201.5,LOSS,-37.86,18738.95,bull_trend|above_vwap|orb_bull|bos_bull
2026-05-20 18:30:00,US30,BUY,50009.75,95.3,285.8,190.5,LOSS,-37.48,18551.56,bull_trend|above_vwap|orb_bull|bos_bull
2026-05-20 19:30:00,US30,BUY,50011.1,92.3,277.0,184.7,WIN,111.31,19108.11,bull_trend|above_vwap|orb_bull
2026-05-21 15:30:00,US30,BUY,49884.7,89.7,269.1,179.4,WIN,114.65,19681.35,bull_trend|above_vwap
2026-05-21 16:30:00,US30,BUY,50169.15,96.8,290.4,193.6,LOSS,-39.36,19484.54,bull_trend|above_vwap|orb_bull|bos_bull
2026-05-21 17:30:00,US30,BUY,50363.7,101.8,305.4,203.6,WIN,116.91,20069.07,bull_trend|above_vwap|orb_bull|bos_bull
2026-05-21 18:30:00,US30,BUY,50264.4,105.9,317.6,211.7,LOSS,-40.14,19868.38,bull_trend|above_vwap
2026-05-21 19:30:00,US30,BUY,50292.64,104.2,312.6,208.4,LOSS,-39.74,19669.7,bull_trend|above_vwap
2026-05-22 15:30:00,US30,BUY,50704.68,95.5,286.6,191.1,WIN,118.02,20259.79,bull_trend|above_vwap|orb_bull
2026-05-22 16:30:00,US30,BUY,50821.71,96.4,289.2,192.8,LOSS,-40.52,20057.19,bull_trend|above_vwap|orb_bull|bos_bull
