date,symbol,type,entry,sl_pts,tp_pts,atr_sl,outcome,pnl_r,equity,reasons
2025-08-04 16:30:00,NAS100,BUY,23161.11,77.7,233.2,155.5,WIN,4.07,699.1,above_vwap|orb_bull
2025-08-04 17:30:00,NAS100,BUY,23149.12,72.6,217.7,145.1,LOSS,-1.4,692.11,above_vwap|orb_bull
2025-08-04 18:30:00,NAS100,BUY,23151.24,70.9,212.7,141.8,LOSS,-1.38,685.18,above_vwap|orb_bull
2025-08-04 19:30:00,NAS100,BUY,23186.64,69.3,207.9,138.6,LOSS,-1.37,678.33,above_vwap|orb_bull
2025-08-06 15:30:00,NAS100,BUY,23251.88,40.9,122.6,81.8,LOSS,-1.36,671.55,above_vwap|orb_bull
2025-08-06 16:30:00,NAS100,BUY,23264.07,41.0,122.9,81.9,LOSS,-1.34,664.83,above_vwap|orb_bull
2025-08-06 17:30:00,NAS100,BUY,23307.25,41.5,124.4,82.9,LOSS,-1.33,658.19,above_vwap|orb_bull|bos_bull
2025-08-06 18:30:00,NAS100,BUY,23316.39,41.1,123.3,82.2,WIN,3.95,677.93,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-06 19:30:00,NAS100,BUY,23310.32,40.4,121.3,80.9,WIN,4.07,698.27,bull_trend|above_vwap|orb_bull
2025-08-07 15:30:00,NAS100,BUY,23389.29,41.4,124.2,82.8,WIN,4.19,719.22,bull_trend|above_vwap
2025-08-07 16:30:00,NAS100,BUY,23303.28,42.8,128.4,85.6,LOSS,-1.44,712.02,bull_trend|above_vwap
2025-08-07 18:30:00,NAS100,BUY,23284.0,43.7,131.0,87.3,LOSS,-1.42,704.9,bull_trend|above_vwap
2025-08-07 19:30:00,NAS100,BUY,23391.35,45.6,136.7,91.1,WIN,4.23,726.05,bull_trend|above_vwap
2025-08-08 15:30:00,NAS100,BUY,23588.79,43.7,131.0,87.3,LOSS,-1.45,718.79,bull_trend|above_vwap
2025-08-08 16:30:00,NAS100,BUY,23557.44,44.0,132.1,88.0,WIN,4.31,740.35,bull_trend|above_vwap
2025-08-08 17:30:00,NAS100,BUY,23597.28,44.4,133.1,88.7,LOSS,-1.48,732.95,bull_trend|above_vwap|orb_bull
2025-08-08 18:30:00,NAS100,BUY,23599.66,44.0,132.0,88.0,LOSS,-1.47,725.62,bull_trend|above_vwap
2025-08-08 19:30:00,NAS100,BUY,23602.91,43.8,131.3,87.6,LOSS,-1.45,718.37,bull_trend|above_vwap
2025-08-11 15:30:00,NAS100,BUY,23673.14,37.7,113.1,75.4,WIN,4.31,739.92,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-11 16:30:00,NAS100,BUY,23624.66,36.0,108.0,72.0,LOSS,-1.48,732.52,bull_trend|above_vwap
2025-08-11 17:30:00,NAS100,BUY,23579.21,34.7,104.1,69.4,WIN,4.4,754.49,bull_trend|above_vwap
2025-08-11 18:30:00,NAS100,BUY,23558.71,33.9,101.8,67.9,WIN,4.53,777.13,bull_trend|above_vwap
2025-08-11 19:30:00,NAS100,BUY,23515.8,32.5,97.4,64.9,WIN,4.66,800.44,bull_trend|above_vwap
2025-08-12 15:30:00,NAS100,BUY,23778.31,33.7,101.2,67.5,LOSS,-1.6,792.44,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-12 16:30:00,NAS100,BUY,23790.14,33.3,99.8,66.6,LOSS,-1.58,784.51,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-12 17:30:00,NAS100,BUY,23816.97,32.5,97.4,65.0,LOSS,-1.57,776.67,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-12 18:30:00,NAS100,BUY,23818.4,32.5,97.4,64.9,WIN,4.66,799.97,bull_trend|above_vwap
2025-08-12 19:30:00,NAS100,BUY,23838.54,32.8,98.5,65.7,LOSS,-1.6,791.97,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-13 15:30:00,NAS100,BUY,23825.5,34.2,102.5,68.3,LOSS,-1.58,784.05,bull_trend|above_vwap
2025-08-13 16:30:00,NAS100,BUY,23843.03,33.6,100.8,67.2,LOSS,-1.57,776.21,bull_trend|above_vwap
2025-08-13 17:30:00,NAS100,BUY,23827.62,33.1,99.3,66.2,LOSS,-1.55,768.45,bull_trend|above_vwap
2025-08-13 18:30:00,NAS100,BUY,23839.07,33.3,99.8,66.5,WIN,4.61,791.5,bull_trend|above_vwap
2025-08-13 19:30:00,NAS100,BUY,23851.32,32.3,96.9,64.6,WIN,4.75,815.24,bull_trend|above_vwap
2025-08-14 15:30:00,NAS100,BUY,23788.81,30.5,91.6,61.1,LOSS,-1.63,807.09,bull_trend|above_vwap
2025-08-14 16:30:00,NAS100,BUY,23878.6,32.8,98.3,65.5,LOSS,-1.61,799.02,bull_trend|above_vwap
2025-08-14 17:30:00,NAS100,BUY,23808.64,34.1,102.3,68.2,WIN,4.79,822.99,bull_trend|above_vwap
2025-08-14 18:30:00,NAS100,BUY,23824.32,35.0,104.9,69.9,WIN,4.94,847.68,bull_trend|above_vwap
2025-08-14 19:30:00,NAS100,BUY,23832.19,34.9,104.6,69.7,LOSS,-1.7,839.2,bull_trend|above_vwap
2025-08-18 19:30:00,NAS100,BUY,23727.5,28.8,86.4,57.6,WIN,5.04,864.38,bull_trend|below_vwap|rsi_bull_div
2025-08-19 17:30:00,NAS100,SELL,23393.67,32.2,96.5,64.4,LOSS,-1.73,855.74,bear_trend|below_vwap|orb_bear
2025-08-19 18:30:00,NAS100,SELL,23376.04,32.5,97.4,64.9,LOSS,-1.71,847.18,bear_trend|below_vwap|orb_bear
2025-08-19 19:30:00,NAS100,SELL,23375.88,32.4,97.3,64.9,LOSS,-1.69,838.71,bear_trend|below_vwap|orb_bear
2025-08-20 15:30:00,NAS100,SELL,23199.67,50.7,152.1,101.4,LOSS,-1.68,830.32,bear_trend|below_vwap|orb_bear
2025-08-20 16:30:00,NAS100,SELL,23160.87,51.3,154.0,102.6,LOSS,-1.66,822.02,bear_trend|below_vwap
2025-08-20 17:30:00,NAS100,SELL,23146.71,53.7,161.2,107.4,LOSS,-1.64,813.8,bear_trend|below_vwap|orb_bear
2025-08-20 18:30:00,NAS100,SELL,23243.11,57.0,171.1,114.1,LOSS,-1.63,805.66,bear_trend|below_vwap|orb_bear
2025-08-21 15:30:00,NAS100,SELL,23104.77,57.6,172.8,115.2,WIN,4.83,829.83,bear_trend|below_vwap|orb_bear
2025-08-21 16:30:00,NAS100,SELL,23068.21,57.3,171.9,114.6,LOSS,-1.66,821.53,bear_trend|below_vwap|orb_bear
2025-08-21 17:30:00,NAS100,SELL,23122.28,58.3,175.0,116.7,WIN,4.93,846.18,bear_trend|below_vwap|orb_bear
2025-08-21 18:30:00,NAS100,SELL,23163.71,58.7,176.0,117.3,LOSS,-1.69,837.71,bear_trend|below_vwap|orb_bear
2025-08-21 19:30:00,NAS100,SELL,23137.28,58.9,176.7,117.8,WIN,5.03,862.85,bear_trend|below_vwap
2025-08-22 15:30:00,NAS100,BUY,23458.58,56.2,168.7,112.5,WIN,5.18,888.73,above_vwap
2025-08-22 16:30:00,NAS100,BUY,23544.59,57.6,172.7,115.1,WIN,5.33,915.39,above_vwap
2025-08-22 17:30:00,NAS100,BUY,23524.8,54.8,164.4,109.6,LOSS,-1.83,906.24,above_vwap
2025-08-22 18:30:00,NAS100,BUY,23505.34,51.3,154.0,102.7,WIN,5.44,933.43,above_vwap
2025-08-22 19:30:00,NAS100,BUY,23489.52,51.9,155.7,103.8,LOSS,-1.87,924.09,above_vwap
2025-08-25 15:30:00,NAS100,BUY,23531.92,46.2,138.5,92.3,LOSS,-1.85,914.85,above_vwap
2025-08-25 16:30:00,NAS100,BUY,23512.53,44.3,133.0,88.7,WIN,5.49,942.3,above_vwap
2025-08-25 17:30:00,NAS100,BUY,23497.56,42.7,128.2,85.5,LOSS,-1.88,932.87,above_vwap
2025-08-25 18:30:00,NAS100,BUY,23482.16,41.4,124.3,82.9,WIN,5.6,960.86,above_vwap
2025-08-26 15:30:00,NAS100,BUY,23478.71,27.5,82.4,54.9,LOSS,-1.92,951.25,above_vwap
2025-08-26 16:30:00,NAS100,BUY,23472.09,25.0,75.0,49.4,LOSS,-1.9,941.74,above_vwap
2025-08-26 18:30:00,NAS100,BUY,23499.33,25.4,76.2,50.8,LOSS,-1.88,932.32,above_vwap|orb_bull
2025-08-26 19:30:00,NAS100,BUY,23519.73,25.8,77.3,51.5,WIN,5.59,960.29,bull_trend|above_vwap|orb_bull
2025-08-27 15:30:00,NAS100,BUY,23490.46,25.6,76.8,51.2,LOSS,-1.92,950.69,bull_trend|below_vwap|orb_bull
2025-08-27 16:30:00,NAS100,BUY,23541.66,26.4,79.3,52.9,LOSS,-1.9,941.18,bull_trend|above_vwap
2025-08-27 17:30:00,NAS100,BUY,23585.65,27.2,81.6,54.4,LOSS,-1.88,931.77,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-27 18:30:00,NAS100,BUY,23538.29,29.2,87.6,58.4,LOSS,-1.86,922.45,bull_trend|above_vwap
2025-08-27 19:30:00,NAS100,BUY,23578.6,28.3,85.0,56.6,LOSS,-1.84,913.23,bull_trend|above_vwap
2025-08-28 15:30:00,NAS100,BUY,23695.91,34.4,103.3,68.9,WIN,5.48,940.62,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-28 16:30:00,NAS100,BUY,23695.83,34.6,103.7,69.1,WIN,5.64,968.84,bull_trend|above_vwap
2025-08-28 17:30:00,NAS100,BUY,23715.46,33.4,100.3,66.9,LOSS,-1.94,959.15,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-28 18:30:00,NAS100,BUY,23716.28,32.7,98.2,65.5,LOSS,-1.92,949.56,bull_trend|above_vwap|orb_bull|bos_bull
2025-08-28 19:30:00,NAS100,BUY,23704.69,31.8,95.5,63.6,WIN,5.7,978.05,bull_trend|above_vwap|orb_bull
2025-09-02 15:30:00,NAS100,SELL,23024.58,52.4,157.1,104.7,LOSS,-1.96,968.27,bear_trend|below_vwap|orb_bear
2025-09-02 16:30:00,NAS100,SELL,23119.22,54.7,164.0,109.4,LOSS,-1.94,958.59,bear_trend|below_vwap|orb_bear
2025-09-02 17:30:00,NAS100,SELL,23122.21,55.9,167.7,111.8,WIN,5.75,987.34,bear_trend|below_vwap
2025-09-02 18:30:00,NAS100,SELL,23190.89,57.7,173.1,115.4,LOSS,-1.97,977.47,bear_trend|below_vwap
2025-09-02 19:30:00,NAS100,SELL,23238.71,58.5,175.4,116.9,WIN,5.86,1006.79,bear_trend|below_vwap
2025-09-03 15:30:00,NAS100,BUY,23395.98,53.3,159.9,106.6,LOSS,-2.01,996.73,above_vwap
2025-09-03 16:30:00,NAS100,BUY,23384.77,52.6,157.8,105.2,WIN,5.98,1026.63,above_vwap
2025-09-03 17:30:00,NAS100,SELL,23309.0,54.4,163.2,108.8,LOSS,-2.05,1016.36,bear_trend|below_vwap
2025-09-03 19:30:00,NAS100,BUY,23396.74,55.0,164.9,110.0,LOSS,-2.03,1006.2,above_vwap
2025-09-04 15:30:00,NAS100,BUY,23486.76,39.7,119.1,79.4,LOSS,-2.01,996.14,above_vwap|orb_bull
2025-09-04 16:30:00,NAS100,BUY,23535.82,38.1,114.3,76.2,WIN,5.98,1026.02,above_vwap|orb_bull|bos_bull
2025-09-04 17:30:00,NAS100,BUY,23555.04,37.3,112.0,74.7,LOSS,-2.05,1015.76,above_vwap|orb_bull|bos_bull
2025-09-04 18:30:00,NAS100,BUY,23591.48,36.4,109.1,72.7,WIN,6.09,1046.23,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-04 19:30:00,NAS100,BUY,23625.78,36.5,109.5,73.0,WIN,6.28,1077.62,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-05 15:30:00,NAS100,BUY,23585.95,41.6,124.8,83.2,LOSS,-2.16,1066.84,bull_trend|above_vwap
2025-09-05 16:30:00,NAS100,BUY,23600.37,41.4,124.2,82.8,WIN,6.4,1098.85,bull_trend|above_vwap
2025-09-05 17:30:00,NAS100,BUY,23608.1,40.1,120.3,80.2,LOSS,-2.2,1087.86,bull_trend|above_vwap
2025-09-05 18:30:00,NAS100,BUY,23652.8,40.7,122.2,81.5,LOSS,-2.18,1076.98,bull_trend|above_vwap
2025-09-05 19:30:00,NAS100,BUY,23651.1,38.9,116.7,77.8,WIN,6.46,1109.29,bull_trend|above_vwap
2025-09-08 15:30:00,NAS100,BUY,23795.21,40.5,121.4,80.9,LOSS,-2.22,1098.2,bull_trend|above_vwap
2025-09-08 16:30:00,NAS100,BUY,23771.78,40.2,120.6,80.4,WIN,6.59,1131.14,bull_trend|above_vwap
2025-09-08 17:30:00,NAS100,BUY,23773.52,40.4,121.3,80.9,LOSS,-2.26,1119.83,bull_trend|above_vwap
2025-09-08 18:30:00,NAS100,BUY,23734.08,40.7,122.2,81.5,WIN,6.72,1153.43,bull_trend|above_vwap
2025-09-08 19:30:00,NAS100,BUY,23763.42,40.1,120.4,80.3,LOSS,-2.31,1141.89,bull_trend|above_vwap
2025-09-09 15:30:00,NAS100,BUY,23785.31,31.7,95.0,63.3,WIN,6.85,1176.15,bull_trend|above_vwap
2025-09-09 16:30:00,NAS100,BUY,23808.48,31.3,93.9,62.6,WIN,7.06,1211.44,bull_trend|above_vwap|orb_bull
2025-09-09 17:30:00,NAS100,BUY,23800.0,30.0,89.9,60.0,LOSS,-2.42,1199.32,bull_trend|above_vwap
2025-09-09 18:30:00,NAS100,BUY,23827.54,29.4,88.3,58.8,LOSS,-2.4,1187.33,bull_trend|above_vwap|orb_bull
2025-09-09 19:30:00,NAS100,BUY,23838.15,30.0,90.1,60.1,LOSS,-2.37,1175.45,bull_trend|above_vwap|orb_bull
2025-09-10 15:30:00,NAS100,BUY,23887.07,28.7,86.0,57.3,LOSS,-2.35,1163.7,bull_trend|above_vwap
2025-09-10 16:30:00,NAS100,BUY,23851.03,29.0,87.0,58.0,LOSS,-2.33,1152.06,bull_trend|above_vwap
2025-09-10 19:30:00,NAS100,BUY,23858.97,32.3,96.9,64.6,LOSS,-2.3,1140.54,bull_trend|above_vwap
2025-09-11 15:30:00,NAS100,BUY,23999.21,32.4,97.3,64.9,LOSS,-2.28,1129.14,bull_trend|above_vwap|orb_bull
2025-09-11 16:30:00,NAS100,BUY,23997.11,31.8,95.4,63.6,WIN,6.77,1163.01,bull_trend|above_vwap
2025-09-11 17:30:00,NAS100,BUY,23987.73,31.9,95.8,63.9,LOSS,-2.33,1151.38,bull_trend|above_vwap
2025-09-11 18:30:00,NAS100,BUY,24005.99,31.4,94.3,62.9,LOSS,-2.3,1139.87,bull_trend|above_vwap
2025-09-11 19:30:00,NAS100,BUY,24007.99,30.3,90.8,60.5,WIN,6.84,1174.06,bull_trend|above_vwap
2025-09-12 15:30:00,NAS100,BUY,24086.55,27.2,81.7,54.5,WIN,7.04,1209.29,bull_trend|above_vwap
2025-09-12 16:30:00,NAS100,BUY,24083.76,26.2,78.6,52.4,LOSS,-2.42,1197.19,bull_trend|above_vwap|orb_bull
2025-09-12 17:30:00,NAS100,BUY,24102.44,25.0,75.1,50.1,WIN,7.18,1233.11,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-12 18:30:00,NAS100,BUY,24102.31,25.0,75.0,47.0,LOSS,-2.47,1220.78,bull_trend|above_vwap|orb_bull
2025-09-12 19:30:00,NAS100,BUY,24106.68,25.0,75.0,44.1,WIN,7.32,1257.4,bull_trend|above_vwap
2025-09-15 15:30:00,NAS100,BUY,24251.47,25.0,75.0,41.6,WIN,7.54,1295.12,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-15 16:30:00,NAS100,BUY,24238.04,25.0,75.0,41.8,LOSS,-2.59,1282.17,bull_trend|above_vwap
2025-09-15 17:30:00,NAS100,BUY,24244.51,25.0,75.0,42.4,WIN,7.69,1320.64,bull_trend|above_vwap
2025-09-15 18:30:00,NAS100,BUY,24258.08,25.0,75.0,43.1,WIN,7.92,1360.26,bull_trend|above_vwap
2025-09-15 19:30:00,NAS100,BUY,24295.33,25.0,75.0,45.2,LOSS,-2.72,1346.65,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-16 15:30:00,NAS100,BUY,24272.56,25.0,75.0,44.7,LOSS,-2.69,1333.19,bull_trend|above_vwap
2025-09-16 16:30:00,NAS100,BUY,24281.1,25.0,75.0,45.6,WIN,8.0,1373.18,bull_trend|above_vwap
2025-09-16 17:30:00,NAS100,BUY,24275.27,25.0,75.0,44.5,WIN,8.24,1414.38,bull_trend|above_vwap
2025-09-16 18:30:00,NAS100,BUY,24284.81,25.0,75.0,44.1,LOSS,-2.83,1400.23,bull_trend|above_vwap
2025-09-16 19:30:00,NAS100,BUY,24273.58,25.0,75.0,44.2,LOSS,-2.8,1386.23,bull_trend|above_vwap
2025-09-17 18:30:00,NAS100,BUY,24277.14,37.2,111.6,74.4,LOSS,-2.77,1372.37,bull_trend|above_vwap
2025-09-18 15:30:00,NAS100,BUY,24514.18,49.9,149.7,99.8,WIN,8.23,1413.54,bull_trend|above_vwap
2025-09-18 16:30:00,NAS100,BUY,24510.3,49.8,149.5,99.6,WIN,8.48,1455.95,bull_trend|above_vwap
2025-09-18 17:30:00,NAS100,BUY,24487.61,50.6,151.8,101.2,WIN,8.74,1499.62,bull_trend|above_vwap
2025-09-18 18:30:00,NAS100,BUY,24469.3,51.0,152.9,101.9,WIN,9.0,1544.61,bull_trend|above_vwap
2025-09-18 19:30:00,NAS100,BUY,24450.92,50.7,152.2,101.5,LOSS,-3.09,1529.17,bull_trend|above_vwap
2025-09-19 15:30:00,NAS100,BUY,24571.18,54.7,164.0,109.3,WIN,9.18,1575.04,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-19 16:30:00,NAS100,BUY,24557.17,54.4,163.2,108.8,LOSS,-3.15,1559.29,bull_trend|above_vwap|orb_bull
2025-09-19 17:30:00,NAS100,BUY,24563.81,47.6,142.9,95.3,LOSS,-3.12,1543.7,bull_trend|above_vwap
2025-09-19 18:30:00,NAS100,BUY,24595.96,38.8,116.5,77.7,LOSS,-3.09,1528.26,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-19 19:30:00,NAS100,BUY,24620.26,37.7,113.1,75.4,WIN,9.17,1574.11,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-22 15:30:00,NAS100,BUY,24730.46,28.6,85.8,57.2,LOSS,-3.15,1558.37,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-22 16:30:00,NAS100,BUY,24744.77,28.3,85.0,56.7,LOSS,-3.12,1542.78,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-22 17:30:00,NAS100,BUY,24761.95,28.3,84.9,56.6,LOSS,-3.09,1527.36,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-22 18:30:00,NAS100,BUY,24773.28,27.6,82.7,55.1,WIN,9.16,1573.18,bull_trend|above_vwap|orb_bull|bos_bull
2025-09-22 19:30:00,NAS100,BUY,24759.82,27.4,82.1,54.8,WIN,9.44,1620.37,bull_trend|above_vwap
2025-09-23 15:30:00,NAS100,BUY,24687.96,25.0,75.0,45.7,LOSS,-3.24,1604.17,bull_trend|above_vwap
2025-09-26 15:30:00,NAS100,BUY,24433.11,51.8,155.4,103.6,LOSS,-3.21,1588.13,above_vwap
2025-09-26 16:30:00,NAS100,BUY,24480.72,52.2,156.6,104.4,WIN,9.53,1635.77,bull_trend|above_vwap
2025-09-26 17:30:00,NAS100,BUY,24487.78,52.1,156.2,104.1,LOSS,-3.27,1619.41,bull_trend|above_vwap
2025-09-26 18:30:00,NAS100,BUY,24498.09,51.6,154.7,103.2,LOSS,-3.24,1603.22,bull_trend|above_vwap|orb_bull
2025-09-26 19:30:00,NAS100,BUY,24503.74,51.0,153.1,102.1,LOSS,-3.21,1587.19,bull_trend|above_vwap
2025-09-29 15:30:00,NAS100,BUY,24623.53,47.2,141.6,94.4,WIN,9.52,1634.8,bull_trend|above_vwap
2025-09-29 16:30:00,NAS100,BUY,24607.31,45.9,137.8,91.9,LOSS,-3.27,1618.45,bull_trend|above_vwap
2025-09-29 17:30:00,NAS100,BUY,24634.58,42.5,127.5,85.0,WIN,9.71,1667.01,bull_trend|above_vwap
2025-09-29 18:30:00,NAS100,BUY,24581.35,42.8,128.4,85.6,LOSS,-3.33,1650.34,bull_trend|above_vwap
2025-09-29 19:30:00,NAS100,BUY,24611.66,42.7,128.0,85.3,LOSS,-3.3,1633.84,bull_trend|above_vwap
2025-09-30 15:30:00,NAS100,BUY,24582.29,38.6,115.8,77.2,WIN,9.8,1682.85,bull_trend|above_vwap
2025-09-30 16:30:00,NAS100,BUY,24525.18,39.2,117.6,78.4,WIN,10.1,1733.34,above_vwap
2025-09-30 17:30:00,NAS100,BUY,24601.42,40.5,121.4,81.0,LOSS,-3.47,1716.0,bull_trend|above_vwap
2025-09-30 18:30:00,NAS100,BUY,24637.14,41.1,123.4,82.3,LOSS,-3.43,1698.84,bull_trend|above_vwap|orb_bull
2025-09-30 19:30:00,NAS100,BUY,24678.75,42.5,127.6,85.1,LOSS,-3.4,1681.85,bull_trend|above_vwap|orb_bull
2025-10-01 15:30:00,NAS100,BUY,24727.51,38.6,115.7,77.1,LOSS,-3.36,1665.04,bull_trend|above_vwap|orb_bull
2025-10-01 16:30:00,NAS100,BUY,24762.97,38.4,115.1,76.7,LOSS,-3.33,1648.38,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-01 17:30:00,NAS100,BUY,24792.01,38.6,115.9,77.3,LOSS,-3.3,1631.9,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-01 18:30:00,NAS100,BUY,24806.69,36.8,110.4,73.6,LOSS,-3.26,1615.58,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-01 19:30:00,NAS100,BUY,24799.24,36.1,108.4,72.3,WIN,9.69,1664.05,bull_trend|above_vwap|orb_bull
2025-10-02 15:30:00,NAS100,BUY,24852.14,37.1,111.3,74.2,WIN,9.98,1713.97,bull_trend|above_vwap
2025-10-02 16:30:00,NAS100,BUY,24876.46,36.0,108.0,72.0,LOSS,-3.43,1696.83,bull_trend|above_vwap
2025-10-02 17:30:00,NAS100,BUY,24895.23,33.7,101.0,67.3,LOSS,-3.39,1679.86,bull_trend|above_vwap
2025-10-02 18:30:00,NAS100,BUY,24910.65,32.9,98.7,65.8,WIN,10.08,1730.26,bull_trend|above_vwap
2025-10-02 19:30:00,NAS100,BUY,24897.55,31.5,94.5,63.0,LOSS,-3.46,1712.96,bull_trend|above_vwap
2025-10-03 15:30:00,NAS100,BUY,24933.8,30.1,90.4,60.3,LOSS,-3.43,1695.83,bull_trend|above_vwap
2025-10-03 16:30:00,NAS100,BUY,24819.31,32.4,97.2,64.8,LOSS,-3.39,1678.87,bull_trend|above_vwap
2025-10-03 17:30:00,NAS100,BUY,24828.75,35.1,105.2,70.1,LOSS,-3.36,1662.08,bull_trend|above_vwap
2025-10-06 15:30:00,NAS100,BUY,24995.59,37.1,111.3,74.2,LOSS,-3.32,1645.46,bull_trend|above_vwap|orb_bull
2025-10-06 16:30:00,NAS100,BUY,25013.37,37.0,110.9,73.9,WIN,9.87,1694.82,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-06 17:30:00,NAS100,BUY,25028.4,37.1,111.3,74.2,LOSS,-3.39,1677.87,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-06 18:30:00,NAS100,BUY,25013.58,37.5,112.4,74.9,LOSS,-3.36,1661.1,bull_trend|above_vwap|orb_bull
2025-10-06 19:30:00,NAS100,BUY,24976.26,37.8,113.4,75.6,LOSS,-3.32,1644.48,bull_trend|above_vwap
2025-10-08 15:30:00,NAS100,BUY,25048.49,35.8,107.3,71.5,LOSS,-3.29,1628.04,bull_trend|above_vwap|orb_bull
2025-10-08 16:30:00,NAS100,BUY,25064.1,35.1,105.4,70.2,WIN,9.77,1676.88,bull_trend|above_vwap
2025-10-08 17:30:00,NAS100,BUY,25082.02,35.2,105.5,70.3,WIN,10.06,1727.19,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-08 18:30:00,NAS100,BUY,25110.98,35.6,106.9,71.3,LOSS,-3.45,1709.92,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-08 19:30:00,NAS100,BUY,25134.68,35.5,106.6,71.1,LOSS,-3.42,1692.82,bull_trend|above_vwap|orb_bull|bos_bull
2025-10-09 15:30:00,NAS100,BUY,25059.24,32.0,95.9,63.9,WIN,10.16,1743.6,bull_trend|above_vwap
2025-10-09 17:30:00,NAS100,BUY,25018.93,32.9,98.7,65.8,WIN,10.46,1795.91,bull_trend|above_vwap
2025-10-09 18:30:00,NAS100,BUY,25069.41,34.2,102.5,68.3,LOSS,-3.59,1777.95,bull_trend|above_vwap
2025-10-09 19:30:00,NAS100,BUY,25095.87,33.8,101.4,67.6,WIN,10.67,1831.29,bull_trend|above_vwap
2025-10-10 18:30:00,NAS100,SELL,24354.7,67.6,202.8,135.2,LOSS,-3.66,1812.98,bear_trend|below_vwap|orb_bear|bos_bear
2025-10-10 19:30:00,NAS100,SELL,24225.48,72.2,216.6,144.4,WIN,10.88,1867.36,bear_trend|below_vwap|orb_bear|bos_bear
2025-10-13 19:30:00,NAS100,BUY,24747.95,88.8,266.3,177.5,WIN,11.2,1923.39,above_vwap
2025-10-14 16:30:00,NAS100,BUY,24745.3,79.2,237.7,158.5,LOSS,-3.85,1904.15,above_vwap
2025-10-14 17:30:00,NAS100,BUY,24736.93,77.4,232.3,154.9,WIN,11.42,1961.28,above_vwap
2025-10-14 18:30:00,NAS100,BUY,24723.75,72.9,218.7,145.8,WIN,11.77,2020.11,above_vwap
2025-10-14 19:30:00,NAS100,SELL,24582.46,74.2,222.6,148.4,WIN,12.12,2080.72,bear_trend|below_vwap|orb_bear
2025-10-15 15:30:00,NAS100,BUY,24787.01,69.6,208.8,139.2,WIN,12.48,2143.14,above_vwap
2025-10-15 16:30:00,NAS100,SELL,24571.49,77.6,232.9,155.3,WIN,12.86,2207.43,bear_trend|below_vwap|orb_bear
2025-10-15 18:30:00,NAS100,BUY,24766.0,81.2,243.7,162.5,WIN,13.24,2273.66,above_vwap
2025-10-15 19:30:00,NAS100,BUY,24745.39,83.2,249.6,166.4,WIN,13.64,2341.87,above_vwap
2025-10-16 15:30:00,NAS100,SELL,24704.59,75.8,227.5,151.7,WIN,14.05,2412.12,bear_trend|below_vwap|orb_bear
2025-10-16 16:30:00,NAS100,BUY,24758.69,80.6,241.8,161.2,LOSS,-4.82,2388.0,above_vwap
2025-10-16 17:30:00,NAS100,SELL,24528.4,88.6,265.9,177.3,LOSS,-4.78,2364.12,bear_trend|below_vwap|orb_bear
2025-10-16 18:30:00,NAS100,SELL,24566.93,93.0,279.0,186.0,LOSS,-4.73,2340.48,bear_trend|below_vwap|orb_bear
2025-10-16 19:30:00,NAS100,SELL,24655.82,90.2,270.7,180.4,WIN,14.04,2410.69,bear_trend|below_vwap|orb_bear
2025-10-17 15:30:00,NAS100,BUY,24778.72,96.2,288.6,192.4,LOSS,-4.82,2386.59,above_vwap
2025-10-17 17:30:00,NAS100,BUY,24845.37,90.8,272.5,181.7,LOSS,-4.77,2362.72,above_vwap|orb_bull
2025-10-17 18:30:00,NAS100,BUY,24858.77,90.9,272.7,181.8,LOSS,-4.73,2339.09,above_vwap|orb_bull
2025-10-17 19:30:00,NAS100,BUY,24813.58,89.1,267.4,178.2,WIN,14.03,2409.27,above_vwap
2025-10-20 15:30:00,NAS100,BUY,25142.59,84.3,252.9,168.6,WIN,14.46,2481.55,bull_trend|above_vwap|orb_bull
2025-10-20 16:30:00,NAS100,BUY,25167.2,78.6,235.8,157.2,WIN,14.89,2555.99,bull_trend|above_vwap|orb_bull
